ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,education_clean,marriage_clean,gender,churn_label,customer_id,avg_monthly_spend,annual_spend,avg_monthly_payment,current_utilization,utilization_6m_avg,utilization_trend,pay_to_bill_ratio,max_delay_months,delinquency_count,days_since_last_txn,transaction_count_monthly,card_tier,R_score,F_score,M_score,RFM_Score,rfm_segment,utilization_risk_flag,support_friction_score,interchange_revenue_annual,annual_fee,interest_paid_12m,reward_cost_annual,servicing_cost_annual,annual_net_margin,baseline_ltv,predicted_churn_prob,risk_decile,cost_fee_waiver,cost_points_boost,cost_apr_cut,cost_vip_perks,delta_ltv_fee_waiver,net_roi_fee_waiver,delta_ltv_points_boost,net_roi_points_boost,delta_ltv_apr_cut,net_roi_apr_cut,delta_ltv_vip_perks,net_roi_vip_perks,recommended_offer,expected_net_roi,offer_cost,retained_ltv_gain,campaign_target
19460,130000.0,2,2,1,33,-1,-1,-1,0,0,-2,41573.0,0.0,13853.0,14277.0,0.0,0.0,0.0,13853.0,1000.0,0.0,0.0,0.0,0,University,Married,Female,0,CC-19460,11617.17,139406.04,2475.5,0.3198,0.0894,0.2304,0.2131,0,0,1,120,Gold,5,4,2,11,Loyal High Spenders,1,0.0,2788.12,95,7483.32,2091.09,50.0,8225.349999999999,44087.84,0.08656733,8,95.0,2091.09,120.0,150.0,19039.11,18944.11,14020.36,11929.27,0.0,-120.0,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19461,70000.0,2,2,2,33,1,2,2,2,2,2,67967.0,66276.0,71307.0,71977.0,70306.0,71161.0,0.0,6124.0,2500.0,0.0,5300.0,2600.0,0,University,Single,Female,0,CC-19461,69832.33,837987.96,2754.0,0.971,0.9976,-0.0266,0.0394,2,6,30,120,Standard,1,4,4,9,At-Risk High Value,1,11.0,14664.79,0,12234.6,12569.82,170.0,14159.57,27401.52,0.41674405,2,50.0,12569.82,120.0,150.0,30190.39,30140.39,19791.21,7221.39,24081.75,23961.75,0.0,-150.0,Fee Waiver,30140.39,50.0,30190.39,True
19462,270000.0,2,2,1,33,-1,-1,-1,-1,-1,-1,10148.0,625.0,14430.0,7320.0,5500.0,500.0,625.0,14430.0,7325.0,5500.0,500.0,6921.0,0,University,Married,Female,0,CC-19462,6420.5,77046.0,5883.5,0.0376,0.0238,0.0138,0.9163,-1,0,14,85,Platinum,2,2,2,6,Dormant / Lost,0,0.0,1733.54,295,0.0,1155.69,50.0,822.8499999999999,4551.76,0.08077623,8,295.0,1155.69,120.0,150.0,1863.14,1568.14,1377.73,222.04,0.0,-120.0,1242.81,1092.81,No Offer (Low Risk),0.0,0.0,0.0,False
19463,30000.0,2,2,1,49,0,0,0,0,0,0,27922.0,25214.0,26755.0,23235.0,25008.0,26761.0,2000.0,2000.0,2000.0,2000.0,2000.0,822.0,1,University,Married,Female,1,CC-19463,25815.83,309789.96,1803.67,0.9307,0.8605,0.0702,0.0699,0,0,7,120,Standard,4,4,3,11,Loyal High Spenders,1,0.0,5421.32,0,5025.78,4646.85,50.0,5750.249999999998,24286.28,0.1367695,6,50.0,4646.85,120.0,150.0,0.0,-50.0,10427.11,5780.26,12236.42,12116.42,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19464,290000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,20565.0,8741.0,24250.0,97542.0,16950.0,0.0,8741.0,24257.0,97542.0,16950.0,0.0,21830.0,0,Graduate School,Married,Female,0,CC-19464,28008.0,336096.0,28220.0,0.0709,0.0966,-0.0257,1.0076,-1,0,3,120,Platinum,5,4,3,12,Loyal High Spenders,0,0.0,7562.16,295,0.0,5041.44,50.0,2765.7200000000003,19716.18,0.04027667,10,295.0,5041.44,120.0,150.0,4523.93,4228.93,3460.35,-1581.09,0.0,-120.0,3151.62,3001.62,No Offer (Low Risk),0.0,0.0,0.0,False
19465,50000.0,2,2,2,40,0,0,2,0,0,0,46319.0,49518.0,48188.0,49966.0,19294.0,18971.0,4000.0,1000.0,3800.0,820.0,900.0,695.0,0,University,Single,Female,0,CC-19465,38709.33,464511.96,1869.17,0.9264,0.7742,0.1522,0.0483,2,1,7,120,Standard,4,4,4,12,Loyal High Spenders,1,3.5,8128.96,0,8337.6,6967.68,70.0,9428.88,33208.12,0.18393293,4,50.0,6967.68,120.0,150.0,24153.35,24103.35,16868.83,9901.15,19986.7,19866.7,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19466,30000.0,2,2,1,40,1,2,2,0,0,0,31230.0,31348.0,28034.0,26251.0,24133.0,22527.0,2007.0,8.0,2007.0,1005.0,782.0,2009.0,1,University,Married,Female,1,CC-19466,27253.83,327045.96,1303.0,1.041,0.9085,0.1325,0.0478,2,3,30,120,Standard,1,4,3,8,Dormant / Lost,1,6.5,5723.3,0,5621.4,4905.69,110.0,6329.010000000001,12111.4,0.4225663,2,50.0,4905.69,120.0,150.0,13419.28,13369.28,8788.02,3882.33,10697.66,10577.66,0.0,-150.0,No Offer (Budget Exceeded),13369.28,50.0,13419.28,False
19467,210000.0,2,3,1,38,-1,-1,-1,-1,-1,-1,2569.0,3920.0,2529.0,3087.0,2811.0,3204.0,3920.0,2529.0,3087.0,2811.0,3204.0,4173.0,0,High School,Married,Female,0,CC-19467,3020.0,36240.0,3287.33,0.0122,0.0144,-0.0022,1.0885,-1,0,14,43,Platinum,2,2,2,6,Dormant / Lost,0,0.0,815.4,295,0.0,543.6,50.0,516.8000000000001,2464.1,0.10973195,7,295.0,543.6,120.0,150.0,1269.84,974.84,920.95,377.35,0.0,-120.0,826.35,676.35,No Offer (Low Risk),0.0,0.0,0.0,False
19468,220000.0,2,3,2,43,0,0,0,0,0,0,223022.0,215787.0,220680.0,219459.0,177765.0,175238.0,7750.0,8397.0,7349.0,6518.0,7000.0,7000.0,0,High School,Single,Female,0,CC-19468,205325.17,2463902.04,7335.67,1.0137,0.9333,0.0804,0.0357,0,0,14,120,Platinum,2,4,5,11,At-Risk High Value,1,0.0,55437.8,295,40142.52,36958.53,50.0,58866.79000000001,235761.96,0.1496874,5,295.0,36958.53,120.0,150.0,150526.92,150231.92,106785.65,69827.12,125675.12,125555.12,95252.63,95102.63,No Offer (Low Risk),0.0,0.0,0.0,False
19469,340000.0,2,2,1,32,0,0,0,0,0,0,61605.0,64250.0,66293.0,57657.0,53035.0,54693.0,3500.0,3049.0,2706.0,1870.0,3000.0,4000.0,0,University,Married,Female,0,CC-19469,59588.83,715065.96,3020.83,0.1812,0.1753,0.0059,0.0507,0,0,2,120,Black,5,4,4,13,Champions / Whales,0,0.0,17876.65,495,11089.44,10725.99,50.0,18685.10000000001,141128.73,0.032397565,10,495.0,10725.99,120.0,150.0,26692.75,26197.75,20575.86,9849.87,0.0,-120.0,18782.46,18632.46,No Offer (Low Risk),0.0,0.0,0.0,False
19470,500000.0,2,1,1,41,-2,-2,-2,-2,-2,-2,4513.0,4342.0,3321.0,6760.0,5788.0,12633.0,4375.0,3337.0,6789.0,5816.0,12696.0,4348.0,0,Graduate School,Married,Female,0,CC-19470,6226.17,74714.04000000001,6226.83,0.009,0.0125,-0.0035,1.0001,-2,0,6,83,Black,4,2,2,8,Need Attention,0,0.0,1867.85,495,0.0,1120.71,50.0,1192.14,7218.44,0.065152,9,495.0,1120.71,120.0,150.0,2489.29,1994.29,1862.94,742.23,0.0,-120.0,1686.16,1536.16,No Offer (Low Risk),0.0,0.0,0.0,False
19471,30000.0,2,2,1,31,1,2,0,0,2,0,20494.0,19867.0,21045.0,24681.0,23985.0,25099.0,0.0,1500.0,4000.0,0.0,1500.0,6000.0,0,University,Married,Female,0,CC-19471,22528.5,270342.0,2166.67,0.6831,0.7509,-0.0678,0.0962,2,3,30,120,Standard,1,4,3,8,Dormant / Lost,0,6.5,4730.99,0,3688.74,4055.13,110.0,4254.599999999999,6630.44,0.54167694,2,50.0,4055.13,120.0,150.0,8061.52,8011.52,5187.73,1132.6,6360.53,6240.53,0.0,-150.0,No Offer (Budget Exceeded),8011.52,50.0,8061.52,False
19472,180000.0,2,2,1,32,2,2,2,2,2,0,13286.0,15548.0,15009.0,17752.0,17172.0,18732.0,2800.0,0.0,3000.0,0.0,2000.0,5000.0,1,University,Married,Female,1,CC-19472,16249.83,194997.96,2133.33,0.0738,0.0903,-0.0165,0.1313,2,5,60,120,Platinum,1,4,3,8,Dormant / Lost,0,9.5,4387.45,295,2391.12,2924.97,150.0,3998.6,4782.6,0.73607165,1,295.0,2924.97,120.0,150.0,5574.54,5279.54,3984.88,1059.91,4827.76,4707.76,3443.75,3293.75,No Offer (Budget Exceeded),5279.54,295.0,5574.54,False
19473,60000.0,2,2,2,24,0,0,0,0,0,0,53910.0,55028.0,56449.0,56273.0,28316.0,30763.0,2600.0,2900.0,2034.0,2000.0,3000.0,1000.0,0,University,Single,Female,0,CC-19473,46789.83,561477.96,2255.67,0.8985,0.7798,0.1187,0.0482,0,0,13,120,Standard,2,4,4,10,At-Risk High Value,1,0.0,9825.86,0,9703.8,8422.17,50.0,11057.49,46704.17,0.13675596,6,50.0,8422.17,120.0,150.0,0.0,-50.0,20050.84,11628.67,23529.99,23409.99,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19474,100000.0,2,1,2,32,0,-1,0,0,0,0,41531.0,6120.0,104346.0,91025.0,91120.0,1777.0,6157.0,100000.0,2017.0,1822.0,1777.0,7748.0,0,Graduate School,Single,Female,0,CC-19474,55986.5,671838.0,19920.17,0.4153,0.5599,-0.1446,0.3558,0,0,11,120,Gold,3,4,4,11,Loyal High Spenders,0,0.0,13436.76,95,7475.4,10077.57,50.0,10879.59,81621.95,0.03329245,10,95.0,10077.57,120.0,150.0,15819.7,15724.7,12183.49,2105.92,0.0,-120.0,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19475,270000.0,2,2,1,33,-1,-1,2,-1,0,0,7780.0,7365.0,3097.0,48546.0,47250.0,46649.0,2228.0,0.0,48546.0,2000.0,3000.0,3000.0,1,University,Married,Female,1,CC-19475,26781.17,321374.04,9795.67,0.0288,0.0992,-0.0704,0.3658,2,1,3,120,Platinum,5,4,3,12,Loyal High Spenders,0,3.5,7230.92,295,1399.68,4820.61,70.0,4034.9900000000007,10679.71,0.27781844,3,295.0,4820.61,120.0,150.0,9777.92,9482.92,6611.66,1791.05,7941.86,7821.86,5825.64,5675.64,No Offer (Budget Exceeded),9482.92,295.0,9777.92,False
19476,200000.0,2,2,1,47,-2,-2,-2,-2,-2,-2,8800.0,0.0,5738.0,0.0,2244.0,66000.0,0.0,5738.0,1626.0,2244.0,66000.0,30000.0,0,University,Married,Female,0,CC-19476,13797.0,165564.0,17601.33,0.044,0.069,-0.025,1.2757,-2,0,4,120,Platinum,4,4,3,11,Loyal High Spenders,0,0.0,3725.19,295,0.0,2483.46,50.0,1486.73,8475.06,0.07542416,8,295.0,2483.46,120.0,150.0,3287.19,2992.19,2440.44,-43.02,0.0,-120.0,2203.9,2053.9,No Offer (Low Risk),0.0,0.0,0.0,False
19477,240000.0,2,2,1,38,0,0,0,0,0,0,234304.0,229519.0,229676.0,234928.0,160765.0,158184.0,7888.0,8522.0,9260.0,5700.0,5475.0,5520.0,0,University,Married,Female,0,CC-19477,207896.0,2494752.0,7060.83,0.9763,0.8662,0.1101,0.034,0,0,13,120,Platinum,2,4,5,11,At-Risk High Value,1,0.0,56131.92,295,42176.16,37421.28,50.0,61131.8,227087.72,0.16919906,5,295.0,37421.28,120.0,150.0,156858.56,156563.56,110255.3,72834.02,130275.26,130155.26,98109.95,97959.95,No Offer (Low Risk),0.0,0.0,0.0,False
19478,110000.0,2,2,1,40,0,0,0,0,0,0,107035.0,110156.0,8871.0,66482.0,59578.0,57961.0,4000.0,2500.0,58000.0,2000.0,3000.0,3500.0,0,University,Married,Female,0,CC-19478,68347.17,820166.04,12166.67,0.973,0.6213,0.3517,0.178,0,0,5,120,Gold,4,4,4,12,Loyal High Spenders,1,0.0,16403.32,95,19265.4,12302.49,50.0,23411.230000000003,101582.02,0.13046628,6,95.0,12302.49,120.0,150.0,59139.63,59044.63,42377.4,30074.91,49657.38,49537.38,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19479,360000.0,2,1,2,32,0,0,0,0,0,0,167232.0,166848.0,149903.0,138091.0,138123.0,140324.0,6121.0,7294.0,6135.0,4504.0,4669.0,4060.0,0,Graduate School,Single,Female,0,CC-19479,150086.83,1801041.96,5463.83,0.4645,0.4169,0.0476,0.0364,0,0,12,120,Black,2,4,5,11,At-Risk High Value,0,0.0,45026.05,495,30099.6,27015.63,50.0,48555.01999999999,355288.67,0.036663577,10,495.0,27015.63,120.0,150.0,75040.6,74545.6,57599.36,30583.73,0.0,-120.0,52513.76,52363.76,No Offer (Low Risk),0.0,0.0,0.0,False
19480,50000.0,2,3,2,35,0,0,-1,0,-1,0,54731.0,51080.0,45536.0,38745.0,37395.0,19247.0,1730.0,52014.0,1200.0,19959.0,1402.0,811.0,0,High School,Single,Female,0,CC-19480,41122.33,493467.96,12852.67,1.0946,0.8224,0.2722,0.3125,0,0,10,120,Standard,3,4,4,11,Loyal High Spenders,1,0.0,8635.69,0,9851.4,7402.02,50.0,11035.07,50563.86,0.118240245,7,50.0,7402.02,120.0,150.0,0.0,-50.0,19832.92,12430.9,23169.96,23049.96,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19481,60000.0,2,2,1,39,0,0,0,-1,0,0,50615.0,50200.0,19567.0,29035.0,27762.0,27740.0,1619.0,1429.0,31426.0,969.0,998.0,1545.0,0,University,Married,Female,0,CC-19481,34153.17,409838.04,6331.0,0.8436,0.5692,0.2744,0.1854,0,0,4,120,Standard,4,4,4,12,Loyal High Spenders,1,0.0,7172.17,0,9110.88,6147.57,50.0,10085.48,38772.82,0.16011728,5,50.0,6147.57,120.0,150.0,0.0,-50.0,18253.59,12106.02,21529.27,21409.27,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19482,50000.0,2,2,1,38,0,0,0,2,0,0,5764.0,6786.0,9095.0,8803.0,8975.0,9008.0,1278.0,2587.0,0.0,467.0,326.0,329.0,0,University,Married,Female,0,CC-19482,8071.83,96861.96,831.17,0.1153,0.1614,-0.0461,0.103,2,1,1,106,Standard,5,2,2,9,Need Attention,0,3.5,1695.08,0,1037.7,1452.93,70.0,1209.8499999999997,2699.44,0.3481862,2,50.0,1452.93,120.0,150.0,2753.65,2703.65,1829.64,376.71,2213.9,2093.9,0.0,-150.0,No Offer (Budget Exceeded),2703.65,50.0,2753.65,False
19483,120000.0,2,1,2,28,-1,-1,-1,-1,-1,0,3564.0,2063.0,768.0,3096.0,2677.0,2592.0,2063.0,768.0,3146.0,2677.0,0.0,0.0,0,Graduate School,Single,Female,0,CC-19483,2460.0,29520.0,1442.33,0.0297,0.0205,0.0092,0.5863,0,0,11,36,Gold,3,1,1,5,Need Attention,0,0.0,590.4,95,641.52,442.8,50.0,834.1200000000001,3776.61,0.120865025,6,95.0,442.8,120.0,150.0,2084.98,1989.98,1502.13,1059.33,0.0,-120.0,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19484,140000.0,2,2,1,48,0,0,0,0,0,0,121096.0,123064.0,126749.0,127244.0,129495.0,126663.0,4407.0,6100.0,4518.0,4694.0,4745.0,4876.0,0,University,Married,Female,0,CC-19484,125718.5,1508622.0,4890.0,0.865,0.898,-0.033,0.0389,0,0,9,120,Gold,3,4,5,12,Loyal High Spenders,1,0.0,30172.44,95,21798.0,22629.33,50.0,29386.11,162229.57,0.08113905,8,95.0,22629.33,120.0,150.0,66636.59,66541.59,49262.32,26632.99,56941.53,56821.53,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19485,100000.0,2,2,1,46,1,2,2,0,0,0,97515.0,99028.0,96592.0,99801.0,27930.0,27377.0,4000.0,0.0,5000.0,2000.0,1116.0,1500.0,0,University,Married,Female,0,CC-19485,74707.17,896486.04,2269.33,0.9751,0.7471,0.228,0.0304,2,3,30,120,Gold,1,4,5,10,At-Risk High Value,1,6.5,17929.72,95,17551.8,13447.29,110.0,22019.230000000003,43417.15,0.40715513,2,95.0,13447.29,120.0,150.0,47382.19,47287.19,31114.54,17667.25,37833.08,37713.08,0.0,-150.0,Fee Waiver,47287.19,95.0,47382.19,True
19486,280000.0,2,3,1,46,2,2,0,0,0,0,506515.0,491801.0,62236.0,54813.0,38669.0,18010.0,0.0,1803.0,1475.0,1105.0,534.0,318.0,1,High School,Married,Female,1,CC-19486,195340.67,2344088.04,872.5,1.809,0.6976,1.1114,0.0045,2,2,60,120,Platinum,1,4,5,10,At-Risk High Value,1,5.0,52741.98,295,91173.6,35161.32,90.0,108959.26,148592.37,0.6332763,1,295.0,35161.32,120.0,150.0,190162.11,189867.11,121127.05,85965.73,149130.02,149010.02,105212.26,105062.26,Fee Waiver,189867.11,295.0,190162.11,True
19487,180000.0,2,1,1,28,0,0,0,0,0,0,176793.0,173034.0,171772.0,172344.0,134321.0,131191.0,8000.0,8206.0,6500.0,5000.0,5000.0,5000.0,0,Graduate School,Married,Female,0,CC-19487,159909.17,1918910.04,6284.33,0.9822,0.8884,0.0938,0.0393,0,0,14,120,Platinum,2,4,5,11,At-Risk High Value,1,0.0,43175.48,295,31823.28,28783.65,50.0,46460.11000000001,248299.52,0.08711317,8,295.0,28783.65,120.0,150.0,107745.0,107450.0,79312.74,50529.09,91849.47,91729.47,71456.01,71306.01,No Offer (Low Risk),0.0,0.0,0.0,False
19488,180000.0,2,1,2,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Graduate School,Single,Female,0,CC-19488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,30,5,Platinum,1,1,1,3,Dormant / Lost,0,2.5,0.0,295,0.0,0.0,70.0,225.0,544.8,0.31299233,3,295.0,0.0,120.0,150.0,528.94,233.94,0.0,0.0,427.3,307.3,311.5,161.5,No Offer (Budget Exceeded),307.3,120.0,427.3,False
19489,150000.0,2,2,1,37,2,2,2,2,0,0,100390.0,108784.0,110405.0,106317.0,30906.0,31457.0,11600.0,4800.0,0.0,1240.0,1200.0,1200.0,0,University,Married,Female,0,CC-19489,81376.5,976518.0,3340.0,0.6693,0.5425,0.1268,0.041,2,4,60,120,Platinum,1,4,5,10,At-Risk High Value,0,8.0,21971.66,295,18071.1,14647.77,130.0,25559.989999999994,32516.9,0.6860525,1,295.0,14647.77,120.0,150.0,42633.38,42338.38,27021.14,12373.37,33335.25,33215.25,23444.0,23294.0,Fee Waiver,42338.38,295.0,42633.38,True
19490,180000.0,2,1,2,42,2,2,2,2,2,2,130304.0,140191.0,142477.0,141674.0,146312.0,149133.0,13600.0,6000.0,3000.0,8500.0,5300.0,300.0,1,Graduate School,Single,Female,1,CC-19490,141681.83,1700181.96,6116.67,0.7239,0.7871,-0.0632,0.0432,2,6,60,120,Platinum,1,4,5,10,At-Risk High Value,0,11.0,38254.09,295,23454.36,25502.73,170.0,36330.72,41071.51,0.7845722,1,295.0,25502.73,120.0,150.0,42529.6,42234.6,30931.5,5428.77,37131.01,37011.01,26890.72,26740.72,Fee Waiver,42234.6,295.0,42529.6,True
19491,180000.0,2,1,2,35,-1,-1,-1,-1,0,0,19369.0,7123.0,4569.0,29635.0,6489.0,0.0,7123.0,4569.0,36124.0,0.0,0.0,0.0,0,Graduate School,Single,Female,0,CC-19491,11197.5,134370.0,7969.33,0.1076,0.0622,0.0454,0.7117,0,0,9,120,Platinum,3,4,2,9,Need Attention,0,0.0,3023.32,295,3486.24,2015.55,50.0,4739.009999999999,26748.87,0.077166766,8,295.0,2015.55,120.0,150.0,10563.72,10268.72,7832.34,5816.79,0.0,-120.0,7070.59,6920.59,No Offer (Low Risk),0.0,0.0,0.0,False
19492,30000.0,2,2,1,41,0,0,0,0,0,0,25735.0,27001.0,28261.0,29337.0,26189.0,21715.0,2000.0,2000.0,2000.0,500.0,1000.0,500.0,0,University,Married,Female,0,CC-19492,26373.0,316476.0,1333.33,0.8578,0.8791,-0.0213,0.0506,0,0,5,120,Standard,4,4,3,11,Loyal High Spenders,1,0.0,5538.33,0,4632.12,4747.14,50.0,5373.31,20984.21,0.15606442,5,50.0,4747.14,120.0,150.0,0.0,-50.0,9736.05,4988.91,11473.69,11353.69,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19493,380000.0,2,2,1,48,0,0,0,0,0,0,64001.0,60427.0,58603.0,58359.0,59527.0,58482.0,5000.0,7000.0,7359.0,10000.0,7000.0,10000.0,0,University,Married,Female,0,CC-19493,59899.83,718797.96,7726.5,0.1684,0.1576,0.0108,0.129,0,0,8,120,Black,3,4,4,11,Loyal High Spenders,0,0.0,17969.95,495,11518.56,10781.97,50.0,19151.54,149012.17,0.028523332,10,495.0,10781.97,120.0,150.0,25092.74,24597.74,19440.1,8658.13,0.0,-120.0,17766.41,17616.41,No Offer (Low Risk),0.0,0.0,0.0,False
19494,130000.0,2,3,2,36,-1,-1,-1,-1,-1,-1,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1938.0,0,High School,Single,Female,0,CC-19494,1738.0,20856.0,1771.33,0.0134,0.0134,0.0,1.0191,-1,0,1,27,Gold,5,1,1,7,Need Attention,0,0.0,417.12,95,0.0,312.84,50.0,149.28000000000003,601.79,0.14806117,5,95.0,312.84,120.0,150.0,381.47,286.47,0.0,-312.84,0.0,-120.0,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19495,170000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,1311.0,3008.0,4244.0,1718.0,0.0,1125.0,3008.0,4244.0,1718.0,0.0,1125.0,0.0,0,Graduate School,Single,Female,0,CC-19495,1901.0,22812.0,1682.5,0.0077,0.0112,-0.0035,0.885,-1,0,12,29,Platinum,2,1,1,4,Dormant / Lost,0,0.0,513.27,295,235.62,342.18,50.0,651.7099999999998,3049.28,0.113725826,7,295.0,342.18,120.0,150.0,1612.32,1317.32,0.0,-342.18,0.0,-120.0,1045.98,895.98,No Offer (Low Risk),0.0,0.0,0.0,False
19496,220000.0,2,1,1,43,-1,-1,-1,2,-1,0,941.0,911.0,9743.0,7480.0,22880.0,880.0,920.0,9752.0,0.0,22880.0,0.0,7270.0,1,Graduate School,Married,Female,1,CC-19496,7139.17,85670.04000000001,6803.67,0.0043,0.0325,-0.0282,0.953,2,1,7,94,Platinum,4,2,2,8,Need Attention,0,3.5,1927.58,295,0.0,1285.05,70.0,867.53,1767.92,0.3907063,2,295.0,1285.05,120.0,150.0,1896.45,1601.45,1249.17,-35.88,1516.97,1396.97,1093.63,943.63,No Offer (Budget Exceeded),1601.45,295.0,1896.45,False
19497,150000.0,2,1,1,49,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,12200.0,16961.0,3000.0,0.0,0.0,12200.0,16961.0,3000.0,493.0,0,Graduate School,Married,Female,0,CC-19497,5360.17,64322.04,5442.33,0.0,0.0357,-0.0357,1.0153,1,1,30,72,Platinum,1,2,2,5,Dormant / Lost,0,2.5,1447.25,295,0.0,964.83,70.0,707.4200000000001,2447.2,0.1890734,4,295.0,964.83,120.0,150.0,1809.86,1514.86,1261.32,296.49,1495.82,1375.82,1119.9,969.9,No Offer (Low Risk),0.0,0.0,0.0,False
19498,180000.0,2,5,2,34,1,-1,-1,-2,-2,-2,0.0,149.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,Others,Single,Female,0,CC-19498,24.83,297.96,24.83,0.0,0.0001,-0.0001,0.9933,1,1,30,5,Platinum,1,1,1,3,Dormant / Lost,0,2.5,6.7,295,0.0,4.47,70.0,227.23,1229.81,0.08476875,8,295.0,4.47,120.0,150.0,522.58,227.58,0.0,-4.47,445.89,325.89,347.31,197.31,No Offer (Low Risk),0.0,0.0,0.0,False
19499,180000.0,2,1,2,46,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Graduate School,Single,Female,1,CC-19499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,6,5,Platinum,4,1,1,6,Need Attention,0,0.0,0.0,295,0.0,0.0,50.0,245.0,602.36,0.3067329,3,295.0,0.0,120.0,150.0,579.18,284.18,0.0,0.0,0.0,-120.0,341.76,191.76,No Offer (Budget Exceeded),284.18,295.0,579.18,False
19500,360000.0,2,1,2,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Graduate School,Single,Female,0,CC-19500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,30,5,Black,1,1,1,3,Dormant / Lost,0,2.5,0.0,495,0.0,0.0,70.0,425.0,951.3,0.34675705,2,495.0,0.0,120.0,150.0,968.61,473.61,0.0,0.0,778.89,658.89,564.86,414.86,No Offer (Budget Exceeded),658.89,120.0,778.89,False
19501,150000.0,2,1,1,30,-1,-1,0,0,0,0,107799.0,16332.0,13837.0,15855.0,9049.0,3244.0,16363.0,10149.0,10000.0,7000.0,0.0,0.0,0,Graduate School,Married,Female,0,CC-19501,27686.0,332232.0,7252.0,0.7187,0.1846,0.5341,0.2619,0,0,1,120,Platinum,5,4,3,12,Loyal High Spenders,1,0.0,7475.22,295,19404.9,4983.48,50.0,22141.640000000003,130444.34,0.06974014,9,295.0,4983.48,120.0,150.0,47530.18,47235.18,35441.38,30457.9,40810.15,40690.15,32045.38,31895.38,No Offer (Low Risk),0.0,0.0,0.0,False
19502,170000.0,2,5,1,39,-1,-1,-1,-1,0,0,1803.0,217.0,10121.0,12180.0,15667.0,9224.0,218.0,10121.0,12180.0,5011.0,0.0,265.0,0,Others,Married,Female,0,CC-19502,8202.0,98424.0,4632.5,0.0106,0.0482,-0.0376,0.5648,0,0,4,108,Platinum,4,2,2,8,Need Attention,0,0.0,2214.54,295,324.36,1476.36,50.0,1307.5400000000002,8082.4,0.061776236,9,295.0,1476.36,120.0,150.0,2668.48,2373.48,2002.55,526.19,0.0,-120.0,1813.94,1663.94,No Offer (Low Risk),0.0,0.0,0.0,False
19503,50000.0,2,1,2,44,0,0,0,0,0,0,10012.0,11039.0,12549.0,16995.0,17490.0,18253.0,1500.0,2000.0,5000.0,778.0,1200.0,752.0,0,Graduate School,Single,Female,0,CC-19503,14389.67,172676.04,1871.67,0.2002,0.2878,-0.0876,0.1301,0,0,2,120,Standard,5,4,3,12,Loyal High Spenders,0,0.0,3021.83,0,1801.8,2590.14,50.0,2183.49,10372.85,0.11050049,7,50.0,2590.14,120.0,150.0,0.0,-50.0,3894.57,1304.43,0.0,-120.0,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
19504,300000.0,2,1,2,39,0,0,0,0,0,2,87540.0,89792.0,91558.0,93741.0,99802.0,97711.0,5000.0,4500.0,5000.0,8000.0,0.0,4000.0,0,Graduate School,Single,Female,0,CC-19504,93357.33,1120287.96,4416.67,0.2918,0.3112,-0.0194,0.0473,2,1,10,120,Black,3,4,5,12,Loyal High Spenders,0,3.5,28007.2,495,15757.2,16804.32,70.0,27385.08,137697.58,0.09887844,7,495.0,16804.32,120.0,150.0,65746.43,65251.43,48012.26,31207.94,55796.97,55676.97,43161.36,43011.36,No Offer (Low Risk),0.0,0.0,0.0,False
